Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
173-57-2300,Giza,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.29,153.05,3/13/2019,12:51 PM,Cash,145.76,4.76,7.29,6.10
305-03-2383,Alex,Yangon,Normal,Female,Food and beverages,67.10,3,10.07,211.37,2/15/2019,10:36 AM,Cash,201.30,4.76,10.07,7.50
394-55-6384,Giza,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.59,663.30,1/25/2019,1:38 PM,Cash,631.71,4.76,31.59,6.70
266-20-6657,Giza,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.26,404.54,3/12/2019,7:39 PM,Ewallet,385.28,4.76,19.26,5.20
689-05-1884,Alex,Yangon,Member,Male,Health and beauty,48.63,10,24.32,510.62,3/4/2019,12:44 PM,Cash,486.30,4.76,24.32,8.80
196-01-2849,Giza,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.68,539.34,2/10/2019,1:56 PM,Cash,513.66,4.76,25.68,9.50
372-62-5264,Giza,Naypyitaw,Normal,Female,Food and beverages,52.60,9,23.67,497.07,1/16/2019,2:42 PM,Cash,473.40,4.76,23.67,7.60
800-09-8606,Alex,Yangon,Member,Female,Home and lifestyle,87.37,5,21.84,458.69,1/29/2019,7:45 PM,Cash,436.85,4.76,21.84,6.60
182-52-7000,Alex,Yangon,Member,Female,Sports and travel,27.04,4,5.41,113.57,1/1/2019,8:26 PM,Ewallet,108.16,4.76,5.41,6.90
826-58-8051,Cairo,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.44,261.20,1/6/2019,7:46 PM,Ewallet,248.76,4.76,12.44,4.30
868-06-0466,Alex,Yangon,Member,Male,Electronic accessories,69.58,9,31.31,657.53,2/19/2019,7:38 PM,Credit card,626.22,4.76,31.31,7.80
751-41-9720,Giza,Naypyitaw,Normal,Male,Home and lifestyle,97.50,10,48.75,1023.75,1/12/2019,4:18 PM,Ewallet,975.00,4.76,48.75,8.00
626-43-7888,Giza,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.16,507.44,2/7/2019,12:23 PM,Ewallet,483.28,4.76,24.16,9.60
176-64-7711,Cairo,Mandalay,Normal,Male,Food and beverages,32.32,3,4.85,101.81,3/27/2019,7:11 PM,Credit card,96.96,4.76,4.85,4.30
191-29-0321,Cairo,Mandalay,Member,Female,Fashion accessories,19.77,10,9.89,207.59,2/27/2019,6:57 PM,Credit card,197.70,4.76,9.89,5.00
729-06-2010,Cairo,Mandalay,Member,Male,Health and beauty,80.47,9,36.21,760.44,1/6/2019,11:18 AM,Cash,724.23,4.76,36.21,9.20
640-48-5028,Cairo,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.78,835.29,3/2/2019,12:40 PM,Cash,795.51,4.76,39.78,6.30
186-79-9562,Cairo,Mandalay,Normal,Male,Health and beauty,71.77,7,25.12,527.51,3/29/2019,2:06 PM,Cash,502.39,4.76,25.12,8.90
834-45-5519,Cairo,Mandalay,Normal,Female,Electronic accessories,43.00,4,8.60,180.60,1/31/2019,8:48 PM,Ewallet,172.00,4.76,8.60,7.60
162-65-8559,Giza,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.45,72.43,1/21/2019,8:13 PM,Cash,68.98,4.76,3.45,4.80
760-27-5490,Giza,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.25,131.21,1/20/2019,8:37 PM,Ewallet,124.96,4.76,6.25,9.10
445-30-9252,Alex,Yangon,Normal,Male,Sports and travel,25.70,3,3.86,80.96,1/17/2019,5:59 PM,Ewallet,77.10,4.76,3.86,6.10
786-94-2700,Alex,Yangon,Member,Male,Food and beverages,80.62,6,24.19,507.91,2/28/2019,8:18 PM,Cash,483.72,4.76,24.19,9.10
728-88-7867,Giza,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.11,317.23,3/19/2019,3:52 PM,Ewallet,302.12,4.76,15.11,8.30
183-21-3799,Giza,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.93,733.60,2/19/2019,3:14 PM,Ewallet,698.67,4.76,34.93,7.20
268-20-3585,Giza,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.23,130.88,2/4/2019,12:50 PM,Ewallet,124.65,4.76,6.23,6.00
735-32-9839,Giza,Naypyitaw,Member,Male,Fashion accessories,98.70,8,39.48,829.08,1/31/2019,10:36 AM,Ewallet,789.60,4.76,39.48,8.50
258-92-7466,Alex,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2/6/2019,6:33 PM,Credit card,178.40,4.76,8.92,6.60
857-16-3520,Alex,Yangon,Member,Female,Fashion accessories,71.46,7,25.01,525.23,3/28/2019,4:06 PM,Ewallet,500.22,4.76,25.01,4.50
482-17-1179,Alex,Yangon,Member,Male,Electronic accessories,11.94,3,1.79,37.61,1/19/2019,12:47 PM,Credit card,35.82,4.76,1.79,8.10
788-21-5741,Alex,Yangon,Normal,Male,Fashion accessories,45.38,3,6.81,142.95,2/17/2019,1:34 PM,Credit card,136.14,4.76,6.81,7.20
821-14-9046,Cairo,Mandalay,Member,Female,Fashion accessories,17.48,6,5.24,110.12,1/18/2019,3:04 PM,Credit card,104.88,4.76,5.24,6.10
418-05-0656,Cairo,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.95,187.87,2/2/2019,8:42 PM,Cash,178.92,4.76,8.95,7.10
678-79-0726,Giza,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.78,856.45,1/18/2019,3:28 PM,Cash,815.67,4.76,40.78,5.10
776-68-1096,Cairo,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.62,138.98,3/18/2019,1:45 PM,Credit card,132.36,4.76,6.62,7.90
592-46-1692,Giza,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.87,270.26,1/11/2019,8:10 PM,Cash,257.39,4.76,12.87,7.40
434-35-9162,Cairo,Mandalay,Member,Male,Food and beverages,23.34,4,4.67,98.03,2/4/2019,6:53 PM,Ewallet,93.36,4.76,4.67,7.40
149-14-0304,Giza,Naypyitaw,Member,Female,Health and beauty,28.50,8,11.40,239.40,2/6/2019,2:24 PM,Cash,228.00,4.76,11.40,6.60
442-44-6497,Giza,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.34,175.05,1/8/2019,11:42 AM,Credit card,166.71,4.76,8.34,5.90
174-64-0215,Cairo,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,3/5/2019,5:49 PM,Credit card,697.40,4.76,34.87,8.90
210-74-9613,Giza,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.45,408.49,3/16/2019,3:33 PM,Ewallet,389.04,4.76,19.45,6.80
299-29-0180,Cairo,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.26,383.52,3/9/2019,10:54 AM,Cash,365.26,4.76,18.26,9.30
247-11-2470,Alex,Yangon,Member,Female,Fashion accessories,22.32,4,4.46,93.74,3/1/2019,4:23 PM,Credit card,89.28,4.76,4.46,4.40
635-28-5728,Alex,Yangon,Normal,Male,Health and beauty,56.00,3,8.40,176.40,2/28/2019,7:33 PM,Ewallet,168.00,4.76,8.40,4.80
756-49-0168,Alex,Yangon,Member,Male,Fashion accessories,19.70,1,0.99,20.69,2/8/2019,11:39 AM,Ewallet,19.70,4.76,0.99,9.50
438-23-1242,Cairo,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.56,557.72,1/24/2019,10:38 AM,Ewallet,531.16,4.76,26.56,8.90
238-45-6950,Cairo,Mandalay,Member,Male,Food and beverages,53.72,1,2.69,56.41,3/1/2019,8:03 PM,Ewallet,53.72,4.76,2.69,6.40
607-65-2441,Giza,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.98,860.48,3/10/2019,12:39 PM,Credit card,819.50,4.76,40.98,6.00
386-27-7606,Giza,Naypyitaw,Member,Female,Home and lifestyle,81.20,7,28.42,596.82,3/23/2019,3:59 PM,Credit card,568.40,4.76,28.42,8.10
137-63-5492,Giza,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,1/29/2019,2:26 PM,Ewallet,587.60,4.76,29.38,9.00
197-77-7132,Cairo,Mandalay,Member,Male,Electronic accessories,91.56,8,36.62,769.10,1/12/2019,6:22 PM,Ewallet,732.48,4.76,36.62,6.00
805-86-0265,Alex,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.28,887.92,3/20/2019,11:32 AM,Cash,845.64,4.76,42.28,9.80
733-29-1227,Giza,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.46,408.73,3/23/2019,12:41 PM,Cash,389.27,4.76,19.46,8.50
451-73-2711,Giza,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.24,89.07,1/14/2019,3:20 PM,Ewallet,84.83,4.76,4.24,8.80
373-14-0504,Alex,Yangon,Member,Female,Sports and travel,71.63,2,7.16,150.42,2/12/2019,2:33 PM,Ewallet,143.26,4.76,7.16,8.80
546-80-2899,Alex,Yangon,Member,Male,Home and lifestyle,37.69,2,3.77,79.15,2/20/2019,3:29 PM,Ewallet,75.38,4.76,3.77,9.50
345-68-9016,Giza,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.67,266.03,1/2/2019,4:19 PM,Credit card,253.36,4.76,12.67,5.60
390-17-5806,Giza,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.92,40.34,2/2/2019,4:33 PM,Cash,38.42,4.76,1.92,8.60
457-13-1708,Cairo,Mandalay,Member,Male,Fashion accessories,65.23,10,32.62,684.92,1/8/2019,7:07 PM,Credit card,652.30,4.76,32.62,5.20
664-14-2882,Giza,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.63,55.28,1/30/2019,2:43 PM,Credit card,52.65,4.76,2.63,5.80
487-79-6868,Cairo,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.53,116.14,3/26/2019,7:28 PM,Credit card,110.61,4.76,5.53,8.00
314-23-4520,Giza,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.43,597.04,1/15/2019,8:44 PM,Cash,568.61,4.76,28.43,9.00
210-30-7976,Cairo,Mandalay,Member,Female,Fashion accessories,22.32,4,4.46,93.74,3/14/2019,11:16 AM,Ewallet,89.28,4.76,4.46,4.10
585-86-8361,Alex,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2/3/2019,10:31 AM,Credit card,136.40,4.76,6.82,8.60
807-14-7833,Alex,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2/22/2019,12:30 PM,Ewallet,174.20,4.76,8.71,7.00
775-72-1988,Cairo,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,1/24/2019,3:05 PM,Ewallet,366.40,4.76,18.32,8.40
288-38-3758,Giza,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.73,267.34,1/25/2019,6:30 PM,Ewallet,254.61,4.76,12.73,7.40
652-43-6591,Alex,Yangon,Normal,Female,Fashion accessories,97.29,8,38.92,817.24,3/9/2019,1:18 PM,Credit card,778.32,4.76,38.92,6.20
785-96-0615,Cairo,Mandalay,Member,Female,Electronic accessories,35.74,8,14.30,300.22,2/17/2019,3:28 PM,Ewallet,285.92,4.76,14.30,4.90
406-46-7107,Alex,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.96,608.08,1/11/2019,11:52 AM,Cash,579.12,4.76,28.96,4.50
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,18.85,10,9.43,197.93,2/27/2019,6:24 PM,Ewallet,188.50,4.76,9.43,5.60
156-95-3964,Alex,Yangon,Normal,Female,Food and beverages,55.39,4,11.08,232.64,3/25/2019,3:19 PM,Ewallet,221.56,4.76,11.08,8.00
842-40-8179,Cairo,Mandalay,Member,Female,Food and beverages,77.20,10,38.60,810.60,2/11/2019,10:38 AM,Credit card,772.00,4.76,38.60,5.60
525-09-8450,Cairo,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.07,757.37,1/31/2019,3:12 PM,Credit card,721.30,4.76,36.07,4.20
410-67-1709,Alex,Yangon,Member,Female,Fashion accessories,63.88,8,25.55,536.59,1/20/2019,5:48 PM,Ewallet,511.04,4.76,25.55,9.90
587-73-4862,Alex,Yangon,Member,Female,Health and beauty,10.69,5,2.67,56.12,3/26/2019,11:07 AM,Ewallet,53.45,4.76,2.67,7.60
787-87-2010,Alex,Yangon,Member,Male,Health and beauty,55.50,4,11.10,233.10,1/20/2019,3:48 PM,Credit card,222.00,4.76,11.10,6.60
593-14-4239,Cairo,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.18,801.86,3/5/2019,7:40 PM,Ewallet,763.68,4.76,38.18,4.70
801-88-0346,Giza,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.41,239.59,1/5/2019,8:30 PM,Credit card,228.18,4.76,11.41,9.80
388-76-2555,Cairo,Mandalay,Normal,Male,Sports and travel,13.69,6,4.11,86.25,2/13/2019,1:59 PM,Cash,82.14,4.76,4.11,6.30
711-31-1234,Cairo,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.13,401.69,3/16/2019,6:51 PM,Cash,382.56,4.76,19.13,7.90
886-54-6089,Alex,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.43,72.01,1/15/2019,5:24 PM,Cash,68.58,4.76,3.43,7.70
707-32-7409,Cairo,Mandalay,Member,Female,Sports and travel,95.54,4,19.11,401.27,2/26/2019,11:58 AM,Ewallet,382.16,4.76,19.11,4.50
759-98-4285,Giza,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.05,631.14,2/27/2019,7:01 PM,Credit card,601.09,4.76,30.05,8.00
201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.80,499.73,2/17/2019,4:50 PM,Ewallet,475.93,4.76,23.80,5.70
471-06-8611,Giza,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.62,55.04,2/6/2019,10:22 AM,Credit card,52.42,4.76,2.62,6.30
200-16-5952,Giza,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.57,137.87,1/17/2019,4:46 PM,Cash,131.30,4.76,6.57,6.00
120-54-2248,Cairo,Mandalay,Normal,Female,Food and beverages,28.86,5,7.22,151.52,1/22/2019,6:08 PM,Credit card,144.30,4.76,7.22,8.00
102-77-2261,Giza,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.86,480.03,3/5/2019,6:02 PM,Credit card,457.17,4.76,22.86,4.20
875-31-8302,Cairo,Mandalay,Normal,Male,Sports and travel,93.38,1,4.67,98.05,1/3/2019,1:07 PM,Cash,93.38,4.76,4.67,9.60
102-06-2002,Giza,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.31,132.56,3/20/2019,5:52 PM,Cash,126.25,4.76,6.31,6.10
457-94-0464,Cairo,Mandalay,Member,Male,Electronic accessories,87.87,9,39.54,830.37,1/31/2019,8:32 PM,Ewallet,790.83,4.76,39.54,5.60
629-42-4133,Giza,Naypyitaw,Normal,Male,Health and beauty,21.80,8,8.72,183.12,2/19/2019,7:24 PM,Cash,174.40,4.76,8.72,8.30
534-53-3526,Alex,Yangon,Normal,Female,Sports and travel,94.76,4,18.95,397.99,2/11/2019,4:06 PM,Ewallet,379.04,4.76,18.95,7.80
307-04-2070,Alex,Yangon,Member,Female,Fashion accessories,30.62,1,1.53,32.15,2/5/2019,2:14 PM,Credit card,30.62,4.76,1.53,4.10
468-99-7231,Giza,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.60,369.68,3/3/2019,5:36 PM,Cash,352.08,4.76,17.60,8.80
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,1:08 PM,Ewallet,50.80,4.76,2.54,4.10
404-91-5964,Alex,Yangon,Normal,Male,Electronic accessories,74.58,7,26.10,548.16,2/4/2019,4:09 PM,Credit card,522.06,4.76,26.10,9.00
886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.76,603.88,2/19/2019,11:33 AM,Ewallet,575.12,4.76,28.76,5.50
790-38-4466,Giza,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.75,57.70,1/23/2019,10:18 AM,Credit card,54.95,4.76,2.75,9.30
704-10-4056,Giza,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.07,190.48,1/14/2019,10:55 AM,Credit card,181.41,4.76,9.07,5.60
497-37-6538,Alex,Yangon,Normal,Male,Sports and travel,58.91,7,20.62,432.99,1/17/2019,3:15 PM,Ewallet,412.37,4.76,20.62,9.70
651-96-5970,Alex,Yangon,Normal,Male,Fashion accessories,46.41,1,2.32,48.73,3/3/2019,8:06 PM,Credit card,46.41,4.76,2.32,4.00
400-80-4065,Giza,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2/15/2019,8:21 PM,Credit card,274.20,4.76,13.71,9.20
744-16-7898,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.69,1022.39,1/15/2019,1:48 PM,Credit card,973.70,4.76,48.69,4.90
263-12-5321,Alex,Yangon,Member,Male,Electronic accessories,92.60,7,32.41,680.61,2/27/2019,12:52 PM,Credit card,648.20,4.76,32.41,9.30
702-72-0487,Alex,Yangon,Normal,Female,Electronic accessories,46.61,2,4.66,97.88,2/26/2019,12:28 PM,Credit card,93.22,4.76,4.66,6.60
605-83-1050,Cairo,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.72,57.08,3/15/2019,4:26 PM,Ewallet,54.36,4.76,2.72,4.30
443-60-9639,Giza,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.04,63.91,1/24/2019,1:24 PM,Cash,60.87,4.76,3.04,5.50
864-24-7918,Alex,Yangon,Member,Female,Sports and travel,24.49,10,12.25,257.15,2/22/2019,3:15 PM,Cash,244.90,4.76,12.25,8.10
359-94-5395,Cairo,Mandalay,Normal,Male,Health and beauty,92.78,1,4.64,97.42,3/15/2019,10:50 AM,Credit card,92.78,4.76,4.64,9.80
401-09-4232,Giza,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.67,455.12,2/11/2019,6:38 PM,Ewallet,433.45,4.76,21.67,9.40
751-15-6198,Cairo,Mandalay,Normal,Male,Sports and travel,23.01,6,6.90,144.96,1/12/2019,4:45 PM,Ewallet,138.06,4.76,6.90,7.90
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic accessories,30.20,8,12.08,253.68,3/3/2019,7:30 PM,Ewallet,241.60,4.76,12.08,5.10
474-33-8305,Giza,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.59,495.32,3/23/2019,1:23 PM,Ewallet,471.73,4.76,23.59,6.90
759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,48.96,9,22.03,462.67,3/4/2019,11:27 AM,Cash,440.64,4.76,22.03,8.00
831-81-6575,Cairo,Mandalay,Member,Female,Electronic accessories,75.59,9,34.02,714.33,2/23/2019,11:12 AM,Cash,680.31,4.76,34.02,8.00
220-68-6701,Alex,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.49,325.37,3/17/2019,4:36 PM,Cash,309.88,4.76,15.49,4.20
618-34-8551,Alex,Yangon,Normal,Female,Sports and travel,93.18,2,9.32,195.68,1/16/2019,6:41 PM,Credit card,186.36,4.76,9.32,8.50
257-60-7754,Alex,Yangon,Normal,Female,Electronic accessories,50.23,4,10.05,210.97,1/8/2019,5:12 PM,Cash,200.92,4.76,10.05,9.00
559-61-5987,Cairo,Mandalay,Normal,Female,Health and beauty,17.75,1,0.89,18.64,1/14/2019,10:38 AM,Cash,17.75,4.76,0.89,8.60
189-55-2313,Giza,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,1/31/2019,10:33 AM,Ewallet,621.80,4.76,31.09,6.00
565-91-4567,Cairo,Mandalay,Normal,Male,Health and beauty,10.75,8,4.30,90.30,3/15/2019,2:38 PM,Ewallet,86.00,4.76,4.30,6.20
380-60-5336,Alex,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2/24/2019,6:06 PM,Credit card,402.60,4.76,20.13,5.00
815-04-6282,Giza,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.24,341.09,2/8/2019,12:52 PM,Credit card,324.85,4.76,16.24,6.50
674-56-6360,Alex,Yangon,Normal,Male,Electronic accessories,95.15,1,4.76,99.91,3/22/2019,2:00 PM,Cash,95.15,4.76,4.76,6.00
778-34-2523,Alex,Yangon,Member,Female,Electronic accessories,48.62,8,19.45,408.41,1/24/2019,10:57 AM,Cash,388.96,4.76,19.45,5.00
499-27-7781,Cairo,Mandalay,Normal,Female,Food and beverages,53.21,8,21.28,446.96,3/14/2019,4:45 PM,Ewallet,425.68,4.76,21.28,5.00
477-59-2456,Giza,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.90,333.98,1/23/2019,11:15 AM,Cash,318.08,4.76,15.90,9.20
832-51-6761,Alex,Yangon,Normal,Male,Food and beverages,33.88,8,13.55,284.59,1/19/2019,8:29 PM,Ewallet,271.04,4.76,13.55,9.60
869-11-3082,Cairo,Mandalay,Member,Male,Health and beauty,96.16,4,19.23,403.87,1/27/2019,8:03 PM,Credit card,384.64,4.76,19.23,8.40
190-59-3964,Cairo,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2/3/2019,2:35 PM,Credit card,235.80,4.76,11.79,6.00
366-43-6862,Cairo,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.58,222.14,3/25/2019,4:32 PM,Ewallet,211.56,4.76,10.58,6.70
186-43-8965,Alex,Yangon,Member,Female,Home and lifestyle,47.68,2,4.77,100.13,2/24/2019,10:10 AM,Credit card,95.36,4.76,4.77,4.10
784-21-9238,Giza,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.51,10.68,2/7/2019,2:15 PM,Cash,10.17,4.76,0.51,5.90
276-75-6884,Alex,Yangon,Normal,Female,Health and beauty,68.71,3,10.31,216.44,3/4/2019,10:05 AM,Cash,206.13,4.76,10.31,8.70
109-86-4363,Cairo,Mandalay,Member,Female,Sports and travel,60.08,7,21.03,441.59,2/14/2019,11:36 AM,Credit card,420.56,4.76,21.03,4.50
569-76-2760,Alex,Yangon,Member,Female,Sports and travel,22.01,4,4.40,92.44,1/29/2019,6:15 PM,Credit card,88.04,4.76,4.40,6.60
222-42-0244,Cairo,Mandalay,Member,Female,Health and beauty,72.11,9,32.45,681.44,1/28/2019,1:53 PM,Credit card,648.99,4.76,32.45,7.70
760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,41.28,3,6.19,130.03,3/26/2019,6:37 PM,Credit card,123.84,4.76,6.19,8.50
538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.48,681.98,3/24/2019,6:27 PM,Cash,649.50,4.76,32.48,5.20
416-17-9926,Alex,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,1/1/2019,2:42 PM,Credit card,742.20,4.76,37.11,4.30
237-44-6163,Alex,Yangon,Normal,Male,Electronic accessories,10.56,8,4.22,88.70,1/24/2019,5:43 PM,Cash,84.48,4.76,4.22,7.60
636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,62.57,4,12.51,262.79,2/25/2019,6:37 PM,Cash,250.28,4.76,12.51,9.50
343-75-9322,Cairo,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,1/9/2019,4:34 PM,Cash,94.80,4.76,4.74,4.10
528-14-9470,Alex,Yangon,Member,Male,Health and beauty,91.30,1,4.57,95.87,2/14/2019,2:42 PM,Ewallet,91.30,4.76,4.57,9.20
427-45-9297,Cairo,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.26,299.37,3/12/2019,11:01 AM,Ewallet,285.11,4.76,14.26,5.40
807-34-3742,Alex,Yangon,Normal,Male,Fashion accessories,52.38,1,2.62,55.00,3/26/2019,7:44 PM,Cash,52.38,4.76,2.62,5.80
288-62-1085,Alex,Yangon,Member,Male,Fashion accessories,38.54,5,9.64,202.34,1/9/2019,1:34 PM,Ewallet,192.70,4.76,9.64,5.60
670-71-7306,Cairo,Mandalay,Normal,Male,Sports and travel,44.63,6,13.39,281.17,1/2/2019,8:08 PM,Credit card,267.78,4.76,13.39,5.10
660-29-7083,Giza,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.94,586.64,1/15/2019,3:01 PM,Cash,558.70,4.76,27.94,5.80
271-77-8740,Giza,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.77,184.09,1/1/2019,11:40 AM,Ewallet,175.32,4.76,8.77,5.00
497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,51.94,3,7.79,163.61,2/15/2019,3:21 PM,Cash,155.82,4.76,7.79,7.90
291-59-1384,Cairo,Mandalay,Normal,Male,Electronic accessories,60.30,1,3.02,63.32,2/28/2019,5:38 PM,Cash,60.30,4.76,3.02,6.00
860-73-6466,Alex,Yangon,Member,Female,Sports and travel,39.47,2,3.95,82.89,3/2/2019,4:16 PM,Credit card,78.94,4.76,3.95,5.00
549-23-9016,Giza,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.49,31.23,2/13/2019,6:15 PM,Credit card,29.74,4.76,1.49,8.90
896-34-0956,Alex,Yangon,Normal,Male,Fashion accessories,21.32,1,1.07,22.39,1/26/2019,12:43 PM,Cash,21.32,4.76,1.07,5.90
804-38-3935,Alex,Yangon,Member,Male,Electronic accessories,93.78,3,14.07,295.41,1/30/2019,11:32 AM,Credit card,281.34,4.76,14.07,5.90
585-90-0249,Alex,Yangon,Member,Male,Electronic accessories,73.26,1,3.66,76.92,1/27/2019,6:08 PM,Ewallet,73.26,4.76,3.66,9.70
862-29-5914,Giza,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.12,23.50,1/30/2019,5:08 PM,Credit card,22.38,4.76,1.12,8.60
845-94-6841,Giza,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.80,688.72,1/8/2019,7:38 PM,Cash,655.92,4.76,32.80,4.00
125-45-2293,Alex,Yangon,Normal,Female,Fashion accessories,99.10,6,29.73,624.33,1/19/2019,1:11 PM,Cash,594.60,4.76,29.73,4.20
843-73-4724,Alex,Yangon,Normal,Male,Fashion accessories,74.10,1,3.71,77.81,1/25/2019,11:05 AM,Cash,74.10,4.76,3.71,9.20
409-33-9708,Alex,Yangon,Normal,Female,Fashion accessories,98.48,2,9.85,206.81,2/19/2019,10:12 AM,Ewallet,196.96,4.76,9.85,9.20
658-66-3967,Giza,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.62,390.95,1/14/2019,3:42 PM,Ewallet,372.33,4.76,18.62,5.00
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.40,554.30,2/25/2019,11:58 AM,Ewallet,527.90,4.76,26.40,10.00
160-22-2687,Alex,Yangon,Member,Female,Health and beauty,95.95,5,23.99,503.74,1/23/2019,2:21 PM,Ewallet,479.75,4.76,23.99,8.80
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.43,345.02,2/16/2019,10:52 AM,Cash,328.59,4.76,16.43,4.20
770-42-8960,Cairo,Mandalay,Normal,Male,Food and beverages,21.12,8,8.45,177.41,1/1/2019,7:31 PM,Cash,168.96,4.76,8.45,6.30
748-45-2862,Alex,Yangon,Member,Female,Home and lifestyle,28.31,4,5.66,118.90,3/7/2019,6:35 PM,Cash,113.24,4.76,5.66,8.20
234-36-2483,Cairo,Mandalay,Normal,Male,Health and beauty,57.59,6,17.28,362.82,2/15/2019,1:51 PM,Cash,345.54,4.76,17.28,5.10
316-66-3011,Alex,Yangon,Member,Female,Food and beverages,47.63,9,21.43,450.10,1/23/2019,12:35 PM,Cash,428.67,4.76,21.43,5.00
